qid,question,context_id,candidate_context,label,department,source_type,embedding_score,question_department
q0071,我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗,c000706,标题：小儿肥胖能吃理应如何治效果才好 患者问题：女宝宝，刚8岁，今年，察觉到，我家孩子体重要比别的孩子重很多，同时，最近越来越能吃了，叫他运动也不愿意，请问：小儿肥胖能吃理应如何治效果才好。 医生回答：孩子出现肥胖症的情况。家长要通过孩子运功和健康的饮食来缓解他的症状，可以给孩子安排游泳或者慢跑这样的有氧运动，在这期间让孩子吃一些有利于改善肥胖症的蔬菜，例如冬瓜，豌豆黄等，不要让孩子吃一些高热量高脂肪的食物，比如，汉堡薯条，曲奇饼干等，也不要让孩子吃完就睡或者躺在沙发上吃零食，家长在治疗小儿肥胖期间如果孩子情况严重就要及时去医院在医生的指导下给孩子治疗。,0,pediatrics,random_negative,0.7307578781195258,oncology
q0071,我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗,c000707,标题：小儿肥胖不爱吃蔬菜该如何治疗好 患者问题：女宝宝，目前9岁，近期，发觉，我家孩子身上肉很多，同时，最近越来越能吃了，还不爱运动，请问：小儿肥胖不爱吃蔬菜该如何治疗好。 医生回答：孩子身体肥胖可以先让孩子增加与运动量和控制饮食来缓解症状，可以给孩子安排游泳或者慢跑这样的有氧运动，并且多吃一些富含维生素C的水果，像苹果，猕猴桃等，一定不要让孩子碰那些高热量的食物，如蛋糕，薯片，可乐等，生活中不要让孩子在床上吃零食或者吃完就躺着这些不好的习惯也会让脂肪堆积，在治疗小儿肥胖在期间，家长如果发现孩子情况严重要及时去医院查明原因在针对性的治疗。,0,pediatrics,random_negative,0.7377358105539263,oncology
q0071,我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗,c000708,标题：小孩儿中耳炎耳屎黄该如何医治 患者问题：我家女宝，今年9岁，这几天，孩子说自己耳朵疼，另外，发现耳屎是脓状的，有点黄，同时，伴有一些低烧，请问：小孩儿中耳炎耳屎黄该如何医治。 医生回答：如果孩子得了中耳炎的话，首先可以用点对症的抗生素药物，家长可以给孩子局部治疗使用消炎类滴耳剂，如孩子耳痛流黄水的症状严重，建议选用一些镇痛药缓解症状，另外如果伴有发烧的情况的话，那么也可服用一些退烧药，高烧的话还是建议要尽早就医的，孩子如果出现耳膜穿孔建议尽快去医院进行手术医治，在治疗期间要注意给孩子多补充营养，饮食则以清淡为主，还要注意多休息，避免疲劳。,0,pediatrics,random_negative,0.7030639200273819,oncology
q0071,我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗,c000709,标题：发生小孩扁桃体发炎会有什么临床症状 患者问题：男宝，刚满5个月，刚开始，说嗓子喝水都觉得疼，察觉到，说话的时候声音有点沙哑，另外，现在已经高烧不退了，请问：发生小孩扁桃体发炎会有什么临床症状。 医生回答：小儿扁桃体炎是目前常见的小儿常见病症，其常见症状之一就是咽痛，很多孩子会因为咽痛而哭闹不止，一部分的孩子在这个阶段还会出现发生的情况，体温的话各不相同，低烧的话可以观察，高烧的话务必就医，而且孩子会自觉乏力，头痛，严重的话还会有寒战的表现，孩子的扁桃体这个时候也是又红又肿的，还可能出现一些严重的并发症，比如像肾炎啊，败血症这类的，直接威胁生命，因此一旦发现孩子出现以上症状务必要及时就医，以免并发症的发生。,0,pediatrics,random_negative,0.6981199957872035,oncology
q0071,我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗,c000710,标题：小孩儿中耳炎耳屎脓状如何治疗才好 患者问题：男孩子，已经1岁了，这一周，孩子说自己耳朵疼，察觉到，偶尔还会有黄色的液体流出，另外，食欲也不好，嗓子也不舒服，请问：小孩儿中耳炎耳屎脓状如何治疗才好。 医生回答：治疗的话要根据孩子症状给予对症消炎药，可以局部药物治疗，可使用消炎类型的滴耳液医治，孩子如果耳朵比较疼的话也适量情给一些镇痛的药物，要是伴随发高烧的情况，那么根据孩子的症状使用药物，严重的情况请尽快去医院进行救治，除了以上这些药物治疗方法外，如果孩子出现了严重情况，如耳膜穿孔的情况，需要及时的医治的，在治疗期间要注意给孩子多补充营养，饮食则以清淡为主，还要注意多休息，避免疲劳。,0,pediatrics,random_negative,0.7445167805028816,oncology
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000712,标题：小儿肥胖爱吃肉应当如何诊治 患者问题：女宝宝，目前9岁，最近，发觉，我家孩子体重要比别的孩子重很多，另外，吃的饭也比一般孩子多，叫他运动也不愿意，请问：小儿肥胖爱吃肉应当如何诊治。 医生回答：针对一些小儿肥胖症状明显的的话家长让孩子多做一些运动不要挑食，家长可以让孩子做一些有利于改变肥胖症的运动，比如说去慢跑，去游泳等，像冬瓜，西红柿这样高纤维的蔬菜要多吃一些，孩子不可以吃像蛋糕，夏威夷果这些高热量的食物，而且那些不好的习惯也要帮助孩子改正过来，像吃完就不爱动，挑食等，家长在治疗小儿肥胖期间如果孩子情况严重就要及时去医院在医生的指导下给孩子治疗。,0,pediatrics,hard_negative,0.8194463460360161,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000713,标题：孩子中耳炎耳屎脓状应当如何诊治 患者问题：女宝宝，目前4岁，较近几天，孩子说自己耳朵又痒又疼，另外，发现耳屎是脓状的，有点黄，同时，耳朵嗡嗡的，有点低烧，请问：孩子中耳炎耳屎脓状应当如何诊治。 医生回答：目前临床上在治疗小儿中耳炎时，主要以抗生素药物为主，可根据孩子的症状使用对症的药物，效果不错，可以局部药物治疗，可以选择消炎类型的滴耳剂，如果耳痛的情况比较严重的话可适当给予一些镇痛药，另外如果伴有发烧的情况的话，那么也可服用一些退烧药，高烧的话还是建议要尽早就医的，如果你的孩子出现了耳膜穿孔的问题，需要及时的去医院进行手术医治，治疗期间还要注意保持饮食卫生，以及足够的休息时间。,0,pediatrics,hard_negative,0.7089587939937327,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000714,标题：孩子出现扁桃体炎嗓子疼怎样合理饮食 患者问题：我家女宝，今年9岁，刚开始，嗓子眼有点痛，发现，咳嗽好像也比较严重，并且，现在已经高烧不退了，请问：孩子出现扁桃体炎嗓子疼怎样合理饮食。 医生回答：发现扁桃体炎务必要及时给孩子治疗，另外日常饮食可以多吃一些蔬菜和水果，水果和蔬菜都富含维生素及微量元素，而且相对清淡，所以对疾病的治疗是非常有帮助的，例如梨、苹果、金橘、猕猴桃等都是不错的选择，也建议选择一些比较好消化的食物，熬点粥或是把面条煮烂一些都是很适合孩子治疗期间吃的，在清淡饮食的同时还要少吃发物，例如家禽蛋、驴肉、牛羊肉等，对于扁桃体炎的治疗除了配合医生外，家长也要帮助孩子去养成良好的饮食和生活习惯，可帮助尽早康复。,0,pediatrics,hard_negative,0.7741546391722451,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000715,标题：孩子出现扁桃体炎咽疼饮食禁忌是什么 患者问题：女宝宝，才2个月，刚开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，同时，好像低烧一直都没退，请问：孩子出现扁桃体炎咽疼饮食禁忌是什么。 医生回答：在治疗扁桃体炎期间需要合理的给孩子安排饮食，首先的话可以给孩子多吃蔬菜和水果，因为很多水果都有清热解毒的作用，而且富含维生素，可帮助提高免疫力，抵御疾病，可以选择梨、猕猴桃以及金橘等，同时还有清热解毒的作用，应选择一些比较好吞咽和消化的食物，像稀粥等都是不错的，建议是要多喝水的，另外还要少吃或是不吃羊肉、狗肉等发物，生活中还要注意帮助孩子去养成良好的习惯，除了健康饮食之外，还要早睡早起，适当运动。,0,pediatrics,hard_negative,0.7811437829300273,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000711,标题：小孩扁桃体炎总发烧饮食该注意什么 患者问题：女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。 医生回答：发现扁桃体炎务必要及时给孩子治疗，另外日常饮食可以多吃一些蔬菜和水果，蔬菜和水果相对富含的营养元素比较多，可很好的帮助提高孩子免疫力，不过水果的选择上要注意避免过于寒凉的，可以选择一些性平的，比如苹果，猕猴桃之类的，也建议选择一些比较好消化的食物，熬点粥或是把面条煮烂一些都是很适合孩子治疗期间吃的，不过还要注意像刺激辛辣的食物，以及一些发物在这一阶段都是不建议给孩子吃的，最后呢也要帮助孩子养成良好的饮食习惯。,1,pediatrics,positive,0.9056713232865757,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000716,标题：肝癌如何才能检查出来？ 患者问题：女24发现这个症状已经很久了，但是这个情况一直就没有好转，请问肝癌如何才能检查出来？ 医生回答：肝癌是如何仔细检查出的，仔细检查肝脏特异性MRI能大幅提高小肝癌检出率，同时对肝癌与肝脏局灶性纤维化结节、肝腺瘤等的甄别有较大帮助，可以做为CT仔细检查的重要消化。如果是肝癌救治，始终保持心情舒畅，可以考虑服用许多药物，互相配合营养鼓励救治、有效果，有疼痛严重的按照阶梯活血药物运用方法用药，可以有效地减低疼痛症状。,0,oncology,random_negative,0.7050032513029926,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000717,标题：小儿血管瘤的表现有哪些？ 患者问题：我小孩从出生开始医生就说她有小儿血管瘤，一直没有发病直到满月的时候她的脸上开始长红豆大小的红点点。她哭闹用手去抓，都把自己脸抓伤了。我想问问医生我小孩现在的症状是小儿血管瘤的表现？ 医生回答：你好，这位家长，如果是小孩子，存在着个眼睛功能病变，这个血管瘤的话，可以配合新的治疗，进行纠正调理恢复，也不用去过度的紧张，焦虑，担忧，限制生冷食物的摄入还是比较重要的，一般来说，早期明确的话就是治疗，去进行恢复就可以，血管瘤基本上就是手术。,0,oncology,random_negative,0.7699731323187832,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000718,标题：婴儿的血管瘤如何诊断 患者问题：4.21日发现右耳耳垂后有一直径0.8公分的略发紫的包块，触摸较软，触摸时，婴儿没有表现不适。曾经的治疗情况和效果：无想得到怎样的帮助：想知道有没有可能是血管瘤，需要做什么检查。 医生回答：血管瘤称为血管组织血管瘤，可分为两种类型：一种是胚胎发育过程中的血管发育异常，由异常的血管发育或分化引起的血管畸形，一种是由于血管异常增生而产生的真正的肿瘤内皮细胞。人体血管瘤通常最初无症状，当肿瘤扩大时，可将其压迫并移入邻近器官，并出现各种症状。手术或高频电极可以完全治疗。高频电极是纯粹的物理处理方法。它对生长和发育没有影响，并且在愈合后不会复发。血管瘤将逐渐长大，并长大并治疗。难度更大。,0,oncology,random_negative,0.6779845088154873,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000719,标题：血管瘤是否会复发？ 患者问题：左右刀口上出现了红点，没有扩大的迹象，后几天消失，反复又出现过几次，但过几天都消失了。这次的红点是刚出现的，距离上次刀口出现红点大约有4个多月左右，是复发了吗 医生回答：红点主要考虑组织本身的修复，其次，它还不能解释复发，但是血管瘤的手术治疗有复发的可能。动脉瘤不是一种无法治疗的疾病，也不是每个人都认为的那么可怕。只要及早发现和早期治疗就可以治疗。但是，目前血管瘤的复发率很高。血管瘤患者必须找到正规的专业血管瘤专科医院。根据医生的常规治疗计划，不可能有机会主义心理。治疗后，应按生活规律和饮食习惯，不要吃辛辣食物，禁止吸烟和禁止饮酒，以达到较高的肝脏和肝脏保护作用。,0,oncology,random_negative,0.6836921785568785,pediatrics
q0072,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，咳嗽好像也比较严重，而且，现在已经高烧不退了，请问：小孩扁桃体炎总发烧饮食该注意什么。,c000720,标题：胃癌患者能治疗转好不？ 患者问题：男，37岁，老公一直胃有毛病，我也没多想，觉着胃病不是很严重，前天干呕不止，去医院检查是胃癌，请问胃癌患者能治疗转好不？ 医生回答：病人看仔细检查出有患了胃癌晚期的病情了，那通常像这种病情能实施手术治疗时，还是需要有先实施手术治疗的好而在手术后常规是要实施化疗的，但因为化疗的副作用较大，对身体上会有很大的伤害，那可在化疗期间同时结合上中医的辨症来实施对症治疗也是会有很好的效果的。,0,oncology,random_negative,0.6613690220584343,pediatrics
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000722,标题：鼻部血管瘤要注意什么？ 患者问题：医生，我得了鼻部血管瘤，我现在已经是有接受治疗的了，而且治疗的效果还是比较乐观的，所以我想要问问您，鼻部血管瘤要注意什么？我有哪些方面是需要注意的呢？ 医生回答：鼻子有血管瘤。如果您生气或喝酒，可能会由于血管瘤破裂而引起出血。鼻子血管瘤患者可以吃更多富含维生素的食物。不要熬夜，不喝酒，不吃辛辣食物，少喝碳酸饮料，如果您有鼻塞的症状，应该及时服用消炎药，建议最好是在医生的指导下来进行用药，选择适合自己的治疗方法。,0,oncology,hard_negative,0.821365892284834,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000723,标题：咳嗽痰中带血能判断肺癌早晚期吗 患者问题：41男较近身体不合适，感觉很难受，是否得了病了，请问；咳嗽痰中带血能判断肺癌早晚期吗？ 医生回答：目前的情况可以做一下胸部ct看一下是早期还是晚期，如果没远处淋巴结转移的情况，就是早期的。目前的情况如果是早期要及时手术治疗，如果是中晚期可以放化疗控制病情进步多休息多吃高营养的食物，就诊肿瘤科进行治疗。不要有任何的心理压力，保持愉快的心情，而且期间要注意多休息，同时饮食也要保持清单，避免油腻和辛辣，这样对你自己和腹中的胎儿都是有好处的。,0,oncology,hard_negative,0.7184444943866723,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000724,标题：高胆固醇黄瘤病怎么治？ 患者问题：我的爷爷最近检查，高胆固醇引起的黄瘤病，全身制的，能获得控制吗？ 医生回答：黄色瘤通常系指发生在皮肤或肌腱部位的黄色或橙黄色斑丘疹或结节，在黄瘤组织中常所含脂质组织细胞和巨噬细胞浸染。控制高脂血症，进低脂饮食，多采取低胆固醇及低饱和脂肪酸饮食治疗。可给与降脂药物。此外，心脏疾病患者在治疗期间，患者的饮食状况和护理也是很关键的，患者一定要留意歇息，可以适当活动，以免引发不必要的伤害，期望上述的答案可以帮助到你，谢谢。,0,oncology,hard_negative,0.7336190584510842,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000725,标题：血管瘤治疗要多少钱？ 患者问题：我不知道最近是怎么回事，经常头晕，有时去工作挤地铁时感觉头脑目眩的，很难受，索性就去医院检查了，医生说是得了血管瘤，需要及早治疗。那血管瘤治疗要多少钱？ 医生回答：你好，很高兴为你解答：血管瘤一般是良性的，可能是这个血管瘤都出现的位置不好，造成了身体血液循环不畅，引起的头晕，目眩。血管瘤治疗费用与具体的部位有很大的关系，这与手术难度有关，一般情况下费用可能是需要一两万元之间，即使这样也应该找一家口碑好恋情的医院，找一个有经验的医生，因为手术有一定的风险，如果处理不好可能会遗留下问题。,0,oncology,hard_negative,0.7946840016307811,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000721,标题：恶性肿瘤是不是不能治疗好了 患者问题：我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了 医生回答：恶性肿瘤如果发觉的早，是完全可以通过手术缓解的，即使是中期，通过手术，放射治疗，化疗等综合评价救治，也是有可能缓解的。即便是晚期，通过化疗，放射治疗等，也是可以延长性命的。所以，还是建议尽早去医院做正规的救治。患者日常要养成良好的生活习惯，规律作息，禁烟酒，多增加日常锻炼以此来提高患者免疫力，避免病情复发。,1,oncology,positive,0.8673376983227548,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000726,标题：儿童中耳炎耳屎脓状怎样治较好 患者问题：我家女宝，今年6岁，这一周，孩子一直扣耳朵，说痒，另外，耳屎有点稠且偏黄，同时，食欲也不好，嗓子也不舒服，请问：儿童中耳炎耳屎脓状怎样治较好。 医生回答：医治小儿中耳炎首先家长可以给孩子吃点消炎类的药物，可以做耳部分泌物细菌培养，根据检查结果使用消炎型的滴耳液，症状如果是以耳痛为主的，可考虑给点镇痛类的药物，孩子如果还伴有发高烧的情况，是可以酌情吃点退烧药的，但是如果持续不退的话，务必要及时就医，如果你的孩子出现了耳膜穿孔的问题，需要及时的去医院进行手术医治，病情好转后建议带孩子适当运动，提高免疫力，以防止再次病发。,0,pediatrics,random_negative,0.7372223592365851,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000727,"标题：要怎么去判断患者是不是有脑瘫 患者问题：女今年31岁，精神状态最近不是很好，也不知道怎么回事，请问：要怎么去判断患者是不是有脑瘫？ 医生回答：脑瘫患儿的生长发育较为缓慢，具体表现在语言和活动上，绝大多数的脑瘫患儿发音不清楚，半年大的脑瘫患儿绝大多数不能够无限制的抓握，对于家人的声音不敏感，并且经常面部没表情，可以做脑部的ct诊断。另外，在日常生活中患者要均衡补充身体营养,多做做一些有氧运动来锻炼身体,并且要保持愉快的心情，以此来增强体质加快康复速度。",0,pediatrics,random_negative,0.6677502249756576,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000728,标题：孩子出现扁桃体炎嗓子疼有哪些饮食注意点 患者问题：我家女宝，今年1岁，一开始，说话时觉得嗓子疼，察觉到，伴有轻微的咳嗽，同时，伴有低烧，请问：孩子出现扁桃体炎嗓子疼有哪些饮食注意点。 医生回答：孩子如果患上扁桃体炎，第一时间就诊是非常有必要的，与此同时家长也应该注意给孩子多吃一些蔬菜和水果，主要是因为蔬菜和水果不但清淡，而且还富含人体所需的各种维生素和微量元素，显然是可以帮助孩子抵御疾病的，例如金橘皮，其所富含的维生素C是有很好的消炎作用的，主食的话尽量选择比较细软的，比如稀粥、面条等，以免影响吞咽或是引起便秘加重病情，建议是要多喝水的，另外还要少吃或是不吃羊肉、狗肉等发物，最后呢也要帮助孩子养成良好的饮食习惯。,0,pediatrics,random_negative,0.7013299363867208,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000729,标题：孩子出现扁桃体炎高烧可以多吃什么 患者问题：女宝宝，才7个月，刚开始，嗓子眼有点痛，发现，说话的时候声音有点沙哑，而且，好像低烧一直都没退，请问：孩子出现扁桃体炎高烧可以多吃什么。 医生回答：扁桃体炎是目前比较常见的疾病之一，需要及时治疗，治疗的同时应对给孩子吃些蔬菜和水果，这类食物不仅富含维生素和微量元素，可以帮助提高免疫力，而且相对也比较清淡，比如像梨啊苹果啊这些水果都有清热和消炎的作用，可以多吃一些，日常饮食的话应该以清淡、易消化，好吞咽为主，比如像粥、面等都是非常不错的，另外还要注意多喝白开水，少吃牛羊肉、狗肉等发物，海鲜最好也是少吃或是不吃的，在正确饮食的同时还要注意不要挑食偏食，以免缺少营养抵抗力低下，再次复发。,0,pediatrics,random_negative,0.6872227414389351,oncology
q0073,我前一阵子仔细检查身体在我的胃部发觉了个肿瘤，请问恶性肿瘤是不是不能治疗好了,c000730,标题：孩子中耳炎耳朵流黄水如何诊治 患者问题：女宝宝，才4岁，这一周，孩子说自己耳朵疼，察觉到，偶尔还会有黄色的液体流出，同时，伴有一些低烧，请问：孩子中耳炎耳朵流黄水如何诊治。 医生回答：如果孩子得了中耳炎的话，首先可以用点对症的抗生素药物，如果孩子情况比较严重的话也可配合一些局部治疗，比如消炎型的滴耳剂，耳痛的情况下也可给孩子用点镇痛药，孩子要是伴有发烧家长可以给孩子给予一些有退烧的药物或者马上送孩子去医院，存在耳膜穿孔的情况家长可考虑可孩子手术治疗，家长平时还要注意给孩子做好防护工作，以免中耳炎再次发炎。,0,pediatrics,random_negative,0.7023929923899869,oncology
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000732,标题：宝宝缺钙的症状表现有哪些 患者问题：我家宝宝一个月大身体有点营养不良的现象，像是缺钙请问宝宝缺钙的症状表现有哪些 医生回答：宝宝再次出现缺钙会再次出现夜啼，还会再次出现烦躁的现象，易激惹，构成枕秃。萌出牙齿慢，缺钙严重的情况，会致使再次出现佝偻病，建议及时去医院实施救治，协助宝宝及时实施补钙。患者日常要养成良好的生活习惯，规律作息，禁烟酒，多增加日常锻炼以此来提高患者免疫力，避免病情复发。,0,pediatrics,hard_negative,0.6786798633777299,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000733,标题：小儿肥胖爱吃肉理应怎样治效果好 患者问题：我家男宝，今年4岁，最近几周，发觉，孩子好像越来越胖了，另外，吃的饭也比一般孩子多，平时都不喜欢吃去玩，请问：小儿肥胖爱吃肉理应怎样治效果好。 医生回答：孩子身体肥胖可以先让孩子增加与运动量和控制饮食来缓解症状，可以先让他做一些有氧运动，比如慢跑，爬坡，游泳等，要给孩子多吃一些像苹果，猕猴桃，胡萝卜等食物，不要让孩子吃一些高热量高脂肪的食物，比如，汉堡薯条，曲奇饼干等，要帮助孩子改正吃完不喜欢动，或者暴饮暴食的习惯，肥胖症治疗期间家长要根据孩子的情况进行合理的治疗，如果病情严重的话一定要去医院查明原因针对治疗。,0,pediatrics,hard_negative,0.73794079373148,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000734,标题：小孩儿中耳炎流黄水怎样治疗好 患者问题：我家的孩子是男宝宝，6岁，这一周，孩子一直扣耳朵，说痒，另外，耳屎有点稠且偏黄，而且，耳朵嗡嗡的，有点低烧，请问：小孩儿中耳炎流黄水怎样治疗好。 医生回答：一般来说如果是小儿中耳炎的话可以对症给孩子吃一些抗生素，还是比较有效的，可以局部药物治疗，可以选择消炎类型的滴耳剂，针对耳痛症状明显的孩子可用点镇痛的药物，要是伴随发高烧的情况，那么根据孩子的症状使用药物，严重的情况请尽快去医院进行救治，除了以上这些药物治疗方法外，如果孩子出现了严重情况，如耳膜穿孔的情况，需要及时的医治的，治疗的同时也要注意给孩子安排清淡的饮食，加强营养的补充，帮助尽早康复。,0,pediatrics,hard_negative,0.6951438127268174,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000735,标题：儿童中耳炎流黄水理应如何治较好 患者问题：我家男宝，今年9岁，这一周，孩子的耳朵有点疼，早上，耳屎有点稠且偏黄，并且，伴有头痛发烧，请问：儿童中耳炎流黄水理应如何治较好。 医生回答：目前临床上在治疗小儿中耳炎时，主要以抗生素药物为主，可根据孩子的症状使用对症的药物，效果不错，也可以配合一些局部治疗的方法，比如消炎型的滴耳液医治，孩子如果是以耳痛的症状为主的话，建议家长是可以适当的给点镇痛药缓解的，孩子如伴有发烧症状的可以服用一些有退烧作用的药物，严重的话则应尽早就医，除了这些药物治疗的方法之外，如果孩子情况严重出现耳膜穿孔是需要去医院进行手术治疗的，最后，希望家长能够重视这一疾病，尽早带孩子就医治疗，平时也要注意做好相关的预防和保健工作。,0,pediatrics,hard_negative,0.6733649760206596,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000731,标题：孩子出现扁桃体炎低烧注意哪些饮食事项 患者问题：女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。 医生回答：孩子扁桃体发炎建议宝妈及时带孩子去治疗，在饮食上首先蔬菜和水果比较清淡，是孩子治疗期间不错的选择，这类食物不仅富含维生素和微量元素，可以帮助提高免疫力，而且相对也比较清淡，例如金橘皮，其所富含的维生素C是有很好的消炎作用的，也要主要给孩子选择好消化的食物，像稀粥啊，煮的烂一些的面条、面皮等，另外还要注意多喝白开水，少吃牛羊肉、狗肉等发物，海鲜最好也是少吃或是不吃的，生活中还要注意帮助孩子去养成良好的习惯，除了健康饮食之外，还要早睡早起，适当运动。,1,pediatrics,positive,0.8771411417914302,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000736,标题：肚子长肿瘤有什么症状？ 患者问题：本人，男43.较近比较疲惫，身体有感觉到了不健康，会是得这个病了吗，请问：肚子长肿瘤有什么症状？ 医生回答：肚子上长肿瘤一般称为腹部肿瘤，其中包括消化系统肿瘤（会引来恶心干呕、尿血、疼痛等症状），也有泌尿系统或者妇科肿瘤的可能性，这要看肿瘤的具体位置，在哪一个器官上，器官不同，所带给的影响也不同。还是要具体情况不要有任何的心理压力，保持愉快的心情，而且期间要注意多休息，同时饮食也要保持清单，避免油腻和辛辣，这样对你自己和腹中的胎儿都是有好处的。,0,oncology,random_negative,0.7743387255099458,pediatrics
q0074,女宝宝，目前3岁，一开始，说自己咽东西疼，察觉到，吞咽好像有点困难，同时，伴有低烧，请问：孩子出现扁桃体炎低烧注意哪些饮食事项。,c000737,标题：常用甲状腺瘤治疗方法有哪些? 患者问题：从上个月开始我就感觉身体无力，常的爱出虚汗食欲也不太致身体非常的瘦，去医院检查，生说是甲状腺腺瘤，问常用甲状腺瘤治疗方法有哪些? 医生回答：在早期凡发觉边缘化性甲状腺结节，临床诊断上都要排除甲状腺癌的可能，结节坚硬而不平整伴颈淋巴结肿大喉返神经麻痹或以往有颈部照射史患者，肿的可能性很大，样如在甲状腺的多发性结节中发觉个结节特别薄弱而且较硬也应疑有甲状腺癌的可能，外，甲状腺本身再出现不对称的肿胀或包块且减小迅速或已固定都应考虑甲状腺癌的可能，期甲状腺癌经过积极的手术联手放化疗治疗并且辅以中药含量为16、2%左右的人参皂苷Rh2（护命素）的调养，是有康复的可能的。,0,oncology,random_negative,0.7050457805222751,pediatrics
